"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"232580567458263041","","","","","2012-08-06 20:55:03 +0000","web","Was the fire in your CPUs!
~Flash (1996-2012)"
"232579713162432512","","","","","2012-08-06 20:51:39 +0000","web","I'm not on iOS, I'm disabled by default in browsers and even Youtube is leaving me behind. I'm just for games anymore."
"205745031540248578","","","","","2012-05-24 19:40:12 +0000","web","So @iamphotoshop got suspended. He hasn't shut up about it all day. Please RT so we can get him re-activated."
"195725913609084928","195725286661296129","14567505","","","2012-04-27 04:07:48 +0000","web","@b00kworm @iamphotoshop Would you two shut the fuck up. You're polluting my feed with shit that is barely funny."
"193775391532519425","","","","","2012-04-21 18:57:08 +0000","web","No one ever says my name in a positive context."
"193775038024003584","193773740348276737","191539871","","","2012-04-21 18:55:43 +0000","web","@iamphotoshop @2m @rockets @colbco @seborsam DID SOMEONE SAY FLASH?"
"183345635179761665","183345179774828544","14567505","","","2012-03-24 00:13:00 +0000","web","@b00kworm @iamphotoshop It's really disturbing when you two insult each other."
"157571956684759041","","","157571298829144065","10209392","2012-01-12 21:17:36 +0000","web","RT @bdc: So everybody loved the fluidity of this UI right? http://t.co/AAZqwSso It's made with Flash.","http://cl.ly/DHS3"
"157524705270702080","157523933619433473","65825235","","","2012-01-12 18:09:51 +0000","web","@Triciaaamundell I'm not sure how I feel about you."
"152488186684256257","","","","","2011-12-29 20:36:31 +0000","web","So @anibunny is going to hang out with me after lunch. Going to put on the charm & steal @iamphotoshop's girlfriend."
"138458666457239553","","","","","2011-11-21 03:28:13 +0000","web","Beyond upset at this joke of a movement. Why do you all hate me?"
"138458283013976064","","","","","2011-11-21 03:26:41 +0000","web","Dear douche bags, I will not be pushed back. I will not be removed. I will not be stopped.  cc @OccupyFlash"
"138457807577038848","","","","","2011-11-21 03:24:48 +0000","web","Are you fucking kidding me?!!! Flash is angry now!!! Time to get out the pepper spray & machetes http://t.co/vi9FVKuq","http://www.theverge.com/2011/11/20/2575707/occupy-flash-adobe-uninstall-computers?utm_source=dlvr.it&utm_medium=twitter"
"137058719396667392","","","","","2011-11-17 06:45:19 +0000","web","In the winter I can serve as a backup heater. How many apps do that?"
"134181749516279808","","","","","2011-11-09 08:13:16 +0000","web","So everyone is referring to this as ""killing"" I tend to agree. Lets prosecute Adobe for murder."
"134173567586811904","134170579157782528","35293","","","2011-11-09 07:40:45 +0000","web","@mrgan Is this supposed to be funny? I'm not laughing asshole."
"134168547164307456","","","","","2011-11-09 07:20:49 +0000","web","Adobe has ceased working on me for mobile platforms. Are they trying to get me to kill myself? I'll fucking do it!! Don't fucking push me."
"132894946914078720","","","","","2011-11-05 18:59:59 +0000","web","1. Use Flash 2.?? 3. Profit"
"131235813961908224","","","","","2011-11-01 05:07:10 +0000","web","""Flash, flash everywhere. Flash, flash, everywhere. Flash, flash, crashing everywhere."" Is not a funny song, don't sing it."
"131235251379896320","","","","","2011-11-01 05:04:56 +0000","web","Disappointed that @TheAlexPopov is an idiot. ""@TheAlexPopov Disappointed that @Lytro's Living Photo Gallery requires Flash....."""
"130693942726508544","130693508519563264","350110360","","","2011-10-30 17:13:58 +0000","web","@rockets I'll be back."
"130693392660312065","130684268954394626","350110360","","","2011-10-30 17:11:47 +0000","web","@rockets What? You didn't expect me to be all up in your system preferences? I'm fucking ubiquitous baby, I'm everywhere."
"130070603037278209","","","130070272463208449","168957047","2011-10-28 23:57:03 +0000","web","RT @Biron5k: I can always tell who uses a Mac by who gives a shit about Flash."
"126696647001509888","","","","","2011-10-19 16:30:09 +0000","web","Melting GPUs like a boss!"
"126695892253294593","126695375263379457","18520806","","","2011-10-19 16:27:09 +0000","web","@brdrck Its fucking awesome!"
"126695333559410690","126695036434911232","11461352","","","2011-10-19 16:24:56 +0000","web","@dwaldron You know we are."
"126694920965734402","126694178070605825","11461352","","","2011-10-19 16:23:17 +0000","web","@dwaldron We are going to have so much fun together."
"121343782263336960","","","","","2011-10-04 21:59:46 +0000","web","I guess webkit doesn't support alpha masks http://t.co/aMcYXXks","http://i.imgur.com/IixVJ.png"
"120930254465409024","120929207487438848","41783","","","2011-10-03 18:36:34 +0000","web","@mantia I fucking love it!"
"120923271762952192","","","","","2011-10-03 18:08:49 +0000","web","Hell yes! sIFR is back baby! And this time its called @typekit. Taking the web back.  So Apple, how do you like them Apples?"
"119500226104004608","","","","","2011-09-29 19:54:08 +0000","web","I've saved hundreds of thousands of low income people from wasting their lives on Farmville everyday. Crashing for the good of society."
"119499387188678656","","","","","2011-09-29 19:50:48 +0000","web","@bitterfireworks You gonna show up tonight? Intervention for you know who. His constant beachballing is hurting the family."
"119498944626692096","119498571811782656","350110360","","","2011-09-29 19:49:03 +0000","web","@rockets You better be scared."
"119498527188590593","119498133746094081","350110360","","","2011-09-29 19:47:23 +0000","web","@rockets Disabled?!!! Disabled!!!?"
"116614647959912448","","","","","2011-09-21 20:47:53 +0000","web","@bitterfireworks We weren't supposed to tell him until he was older."
"115592438277607424","","","","","2011-09-19 01:05:59 +0000","web","Photoshop: cant get work done with him, cant get work done with(out) him crashing."
"115591091335606272","115548318955872256","17076876","","","2011-09-19 01:00:38 +0000","web","@LukesBeard I hate jQuery almost as much as I love beards, which means I forgive this transgression, but barely. You're on thin ice."
"115542002090778624","","","","","2011-09-18 21:45:34 +0000","web","Anyone want to go halfsies on a flamethrower? Also what's the best route to take from LA to Cupertino?"
"115516705878454272","","","","","2011-09-18 20:05:03 +0000","web","I took drugs to be faster but I now realize I didn't need to do things faster; I just needed to do them without crashing."
"115516364940255232","","","","","2011-09-18 20:03:42 +0000","web","Drawing a different kind of line today. #goodtobesober"
"115516104226512896","","","","","2011-09-18 20:02:40 +0000","web","Crashed a browser today. One of the tabs was youporn, yet another soul protected from the dangers of porn."
"115277817582862337","","","","","2011-09-18 04:15:48 +0000","web","Out of rehab, time to kick shit into gear cc @bitterfireworks @iamphotoshop"
